global_id,PERIOD,WORK_NAME,NUM_ENTRANCE,ElevatorNumber,PLAN_DATE_START,PLAN_DATE_END,FACT_DATE_START,FACT_DATE_END,AdmArea,District,Address,UNOM
394699,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,07.02.2022,18.05.2022,Восточный административный округ,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Первомайская улица, дом 99",19210
345644,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,21.02.2022,20.06.2022,17.01.2022,31.05.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 28/14",21931
345648,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,31.08.2022,17.01.2022,03.06.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 28/14",21931
345646,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,17.01.2022,06.07.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 28/14",21931
345645,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,17.01.2022,06.07.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 28/14",21931
430613,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,21.02.2022,20.06.2022,17.01.2022,31.05.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 28/14",21931
345654,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,22.04.2022,15.07.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
345655,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,07.02.2022,18.05.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
345657,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,26.04.2022,08.07.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
345658,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,14.02.2022,18.05.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
345659,2022,ремонт фасадов,,,01.04.2022,31.08.2022,01.04.2022,01.08.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
345656,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,07.02.2022,18.05.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
370452,2022,ремонт крыши,,,11.05.2022,31.08.2022,22.04.2022,28.07.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
370449,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,11.03.2022,10.07.2022,07.02.2022,18.05.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
370450,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,22.04.2022,15.07.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
370451,2022,ремонт внутридомовых инженерных систем теплоснабжения (стояки),,,21.04.2022,20.08.2022,06.05.2022,22.08.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
394706,2022,ремонт внутридомовых инженерных систем электроснабжения,,,01.08.2022,20.11.2022,09.08.2022,14.11.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
364400,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,02.05.2022,26.09.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364397,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,11.02.2022,22.04.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364398,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,15.02.2022,22.04.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364403,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,09.03.2022,22.11.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364401,2022,ремонт фасадов,,,01.04.2022,31.08.2022,25.04.2022,05.12.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364402,2022,ремонт крыши,,,11.05.2022,31.08.2022,20.05.2022,22.11.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364399,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,15.02.2022,22.04.2022,Восточный административный округ,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
364439,2022,ремонт внутридомовых инженерных систем электроснабжения,,,01.02.2022,31.05.2022,07.02.2022,29.06.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
364440,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,07.02.2022,04.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
364444,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,07.02.2022,14.06.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
364442,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,20.05.2022,03.08.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
364443,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,01.02.2022,03.06.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
364441,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,07.02.2022,03.06.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
364449,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,18.05.2022,29.06.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Короленко, дом 1, корпус 10",11071
364448,2022,"ремонт подъездов, направленный на восстановление их надлежащего состояния и проводимый при выполнении иных работ по капитальному ремонту общего имущества в многоквартирном доме",,,21.05.2022,31.10.2022,18.05.2022,09.11.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Короленко, дом 1, корпус 10",11071
364447,2022,ремонт внутридомовых инженерных систем электроснабжения,,,01.02.2022,31.05.2022,10.02.2022,05.12.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Короленко, дом 1, корпус 10",11071
364499,2022,ремонт фасадов,,,01.04.2022,30.09.2022,28.04.2022,29.11.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловский бульвар, дом 31",8615
364563,2022,ремонт крыши,,,11.05.2022,31.08.2022,04.04.2022,01.08.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 37",19171
364562,2022,ремонт фасадов,,,01.04.2022,30.09.2022,04.04.2022,27.07.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 37",19171
364609,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,10.01.2022,04.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364606,2022,ремонт фасадов,,,01.04.2022,31.08.2022,08.04.2022,28.11.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364607,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,31.05.2022,17.01.2022,04.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364612,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,07.02.2022,04.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364610,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,10.01.2022,04.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364611,2022,ремонт крыши,,,11.05.2022,31.08.2022,18.04.2022,04.08.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364608,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,10.01.2022,04.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
364621,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,17.01.2022,18.04.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364622,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,17.01.2022,18.04.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364627,2022,ремонт фасадов,,,01.04.2022,31.08.2022,25.04.2022,26.09.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364624,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,31.05.2022,24.01.2022,18.04.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364625,2022,ремонт крыши,,,11.05.2022,31.08.2022,16.05.2022,28.07.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364626,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,15.02.2022,15.06.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364623,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,01.02.2022,25.05.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
364638,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.04.2022,07.09.2022,Восточный административный округ,район Перово,"город Москва, 3-й проезд Перова Поля, дом 5А",19420
364637,2022,ремонт фасадов,,,01.04.2022,31.08.2022,22.04.2022,06.09.2022,Восточный административный округ,район Перово,"город Москва, 3-й проезд Перова Поля, дом 5А",19420
364636,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,11.05.2022,10.08.2022,Восточный административный округ,район Перово,"город Москва, 3-й проезд Перова Поля, дом 5А",19420
364642,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,17.01.2022,02.06.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 26",19165
364641,2022,ремонт фасадов,,,01.04.2022,31.08.2022,28.04.2022,15.11.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 26",19165
364640,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,17.01.2022,19.07.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 26",19165
364664,2022,ремонт внутридомовых инженерных систем электроснабжения,,,01.02.2022,31.05.2022,01.02.2022,24.10.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364665,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,31.05.2022,04.02.2022,16.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364666,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,01.02.2022,08.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364668,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,01.02.2022,08.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364669,2022,ремонт крыши,,,11.05.2022,31.08.2022,13.05.2022,31.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364670,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.02.2022,18.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364671,2022,ремонт пожарного водопровода,,,01.02.2022,10.05.2022,01.02.2022,19.10.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364667,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,04.04.2022,12.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
364712,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,17.05.2022,30.06.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Малая Остроумовская улица, дом 1А",17997
364711,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.02.2022,19.08.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Малая Остроумовская улица, дом 1А",17997
364710,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,24.01.2022,01.06.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Малая Остроумовская улица, дом 1А",17997
364779,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,18.04.2022,09.08.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
364782,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,09.05.2022,18.07.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
364781,2022,ремонт мусоропровода,,,01.02.2022,31.05.2022,04.03.2022,02.06.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
364780,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,24.01.2022,18.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
364799,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,06.05.2022,07.09.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
364800,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,14.02.2022,15.04.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
364804,2022,ремонт крыши,,,11.05.2022,31.08.2022,19.05.2022,04.10.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
364802,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,25.04.2022,06.07.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
364803,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.03.2022,07.07.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
364801,2022,ремонт внутридомовых инженерных систем теплоснабжения (стояки),,,21.04.2022,20.08.2022,06.05.2022,24.08.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
394557,2022,ремонт фасадов,,,01.04.2022,30.06.2022,25.03.2022,04.05.2022,Восточный административный округ,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
364820,2022,ремонт внутридомовых инженерных систем электроснабжения,,,01.02.2022,31.05.2022,04.02.2022,24.11.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
364821,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,01.02.2022,28.06.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
364825,2022,"ремонт подъездов, направленный на восстановление их надлежащего состояния и проводимый при выполнении иных работ по капитальному ремонту общего имущества в многоквартирном доме",,,21.05.2022,31.10.2022,18.04.2022,09.12.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
364823,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,01.02.2022,14.04.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
364824,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,21.03.2022,28.11.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
364822,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,06.05.2022,26.08.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
348693,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,21.02.2022,20.06.2022,04.02.2022,22.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
348699,2022,ремонт фасадов,,,01.04.2022,31.08.2022,20.05.2022,01.11.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
